cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,mono_drive_rate,location,site_depth,hub_height
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,550.5168816326833,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,551.5168816326833,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,554.5168816326833,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,555.2399471680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,555.2431971680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,556.2431971680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,571.2431971680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,573.2431971680111,MonopileInstallation,,,,,,
,Feeder 0,ActiveFeeder,160.1945180639006,800972.590319503,ACTION,573.2431971680111,MonopileInstallation,,,,Site,,
,Feeder 0,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,573.2440313355119,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,574.2431971680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,575.2431971680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,576.4872745787551,MonopileInstallation,,,,,,
,Feeder 1,Queue,55.194518063900546,275972.59031950275,ACTION,576.4872745787551,MonopileInstallation,,,,Site,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,579.2431971680111,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,579.5598638346778,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,584.5598638346778,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,584.8765305013445,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,585.8765305013445,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,588.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Release Monopile,3.0,31250.0,ACTION,588.8765305013445,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,589.5995960366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,589.6028460366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,590.6028460366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,596.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,605.6028460366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,607.6028460366723,MonopileInstallation,,,,,,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,608.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,608.6028460366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,609.6028460366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,613.6028460366723,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,613.919512703339,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,616.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,618.919512703339,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,619.2361793700057,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,620.2361793700057,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,623.2361793700057,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,623.9592449053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,623.9624949053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,624.9624949053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,628.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,636.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,639.9624949053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,641.9624949053335,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,642.9624949053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,643.9624949053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,647.9624949053335,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,648.2791615720002,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,648.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,653.2791615720002,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,653.595828238667,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,654.595828238667,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,656.4872745787551,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Release Monopile,3.0,31250.0,ACTION,657.595828238667,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,658.3188937739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,658.3221437739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,659.3221437739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,659.7305178219983,MonopileInstallation,,,,,,
,Feeder 0,Jackup,0.0008341675008341675,4.170837504170837,ACTION,659.7313519894991,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,674.3221437739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,676.3221437739948,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,677.3221437739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,678.3221437739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,682.3221437739948,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,682.6388104406615,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,687.6388104406615,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,687.9554771073282,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,688.9554771073282,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,691.9554771073282,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,692.678542642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,692.681792642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,693.681792642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,708.681792642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,710.681792642656,MonopileInstallation,,,,,,
,Feeder 1,ActiveFeeder,134.1945180639009,670972.5903195044,ACTION,710.681792642656,MonopileInstallation,,,,Site,,
,Feeder 1,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,710.6826268101568,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,711.681792642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,712.681792642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,713.9258700534,MonopileInstallation,,,,,,
,Feeder 0,Queue,54.19451806390089,270972.59031950444,ACTION,713.9258700534,MonopileInstallation,,,,Site,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,716.681792642656,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,716.9984593093227,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,721.9984593093227,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,722.3151259759894,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,723.3151259759894,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,725.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Release Monopile,3.0,31250.0,ACTION,726.3151259759894,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,727.0381915113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,727.0414415113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,728.0414415113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,733.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,743.0414415113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,745.0414415113172,MonopileInstallation,,,,,,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,745.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,746.0414415113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,747.0414415113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,751.0414415113172,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,751.3581081779839,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,753.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,756.3581081779839,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,756.6747748446506,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,757.6747748446506,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,760.6747748446506,MonopileInstallation,,,,,,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,765.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Delay,6.0,62500.0,ACTION,766.6747748446506,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,767.3978403799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,767.4010903799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,768.4010903799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,773.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,783.4010903799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,785.4010903799784,MonopileInstallation,,,,,,
,Feeder 1,Fasten Monopile,12.0,60000.0,ACTION,785.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,786.4010903799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,787.4010903799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,791.4010903799784,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,791.7177570466451,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Fasten Transition Piece,8.0,40000.0,ACTION,793.9258700534,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,796.7177570466451,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,797.0344237133119,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,797.1691132966432,MonopileInstallation,,,,,,
,Feeder 1,Jackup,0.0008341675008341675,4.170837504170837,ACTION,797.169947464144,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,798.0344237133119,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,801.0344237133119,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,801.7574892486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,801.7607392486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,802.7607392486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,817.7607392486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,819.7607392486397,MonopileInstallation,,,,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,820.7607392486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,821.7607392486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,825.7607392486397,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,826.0774059153064,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,831.0774059153064,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,831.3940725819731,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,832.3940725819731,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Monopile,3.0,31250.0,ACTION,835.3940725819731,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,836.1171381173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,836.1203881173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,837.1203881173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,852.1203881173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,854.1203881173009,MonopileInstallation,,,,,,
,Feeder 0,ActiveFeeder,140.1945180639009,700972.5903195044,ACTION,854.1203881173009,MonopileInstallation,,,,Site,,
,Feeder 0,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,854.1212222848017,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,855.1203881173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,856.1203881173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,857.3644655280449,MonopileInstallation,,,,,,
,Feeder 1,Queue,60.19451806390089,300972.59031950444,ACTION,857.3644655280449,MonopileInstallation,,,,Site,,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,860.1203881173009,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,860.4370547839676,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,865.4370547839676,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,865.7537214506343,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,866.7537214506343,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,869.3644655280449,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Release Monopile,3.0,31250.0,ACTION,869.7537214506343,MonopileInstallation,,,,,,
,WTIV,Upend Monopile,0.7230655353278155,7531.932659664744,ACTION,870.4767869859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower Monopile,0.0032500000000000003,33.854166666666664,ACTION,870.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,871.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,877.3644655280449,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,Feeder 0,Delay,8.0,40000.0,ACTION,885.3644655280449,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Delay,16.0,166666.66666666666,ACTION,887.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,Feeder 0,Fasten Monopile,12.0,60000.0,ACTION,897.3644655280449,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Drive Monopile,15.0,156250.0,ACTION,902.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Release Transition Piece,2.0,20833.333333333332,ACTION,904.4800369859621,MonopileInstallation,,,,,,
,Feeder 0,Fasten Transition Piece,8.0,40000.0,ACTION,905.3644655280449,MonopileInstallation,MonopileInstallation,5.0,2.0,,,
,WTIV,Crane Reequip,1.0,10416.666666666666,ACTION,905.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Lower TP,1.0,10416.666666666666,ACTION,906.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Bolt TP,4.0,41666.666666666664,ACTION,910.4800369859621,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,910.7967036526288,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,915.7967036526288,MonopileInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,916.1133703192955,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
,WTIV,RovSurvey,1.0,10416.666666666666,ACTION,917.1133703192955,MonopileInstallation,MonopileInstallation,5.0,2.0,,22.5,
