cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,location,site_depth,hub_height
,WTIV,Lift Blade,1.5,15625.0,ACTION,5092.425406894419,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,5095.925406894419,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,5096.925406894419,TurbineInstallation,,,,,
,Feeder 1,ActiveFeeder,256.8000000000002,1284000.000000001,ACTION,5096.925406894419,TurbineInstallation,,,Site,,
,Feeder 0,Queue,16.811845178512158,84059.22589256079,ACTION,5096.925406894419,TurbineInstallation,,,Site,,
,Feeder 1,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,5096.926241061919,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,5098.425406894419,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,5101.925406894419,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,5102.242073561085,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,5107.242073561085,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,5107.558740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,5110.558740227752,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,5110.938740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,5116.938740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,5119.938740227752,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,5120.698740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,5126.698740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,5129.698740227752,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,5130.838740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,5136.838740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,5139.838740227752,TurbineInstallation,,,,,
,Feeder 1,Transit,43.24324324324324,216216.2162162162,ACTION,5140.169484305163,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,5141.358740227752,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,5144.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,5148.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,5152.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Delay,1257.0,6285000.0,ACTION,6409.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Delay,1268.0,13208333.333333332,ACTION,6409.358740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6413.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6415.358740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,6417.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,6418.358740227753,TurbineInstallation,,,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6418.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6419.358740227753,TurbineInstallation,,,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6420.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,6420.858740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6421.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6425.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,6426.858740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6427.858740227753,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6428.858740227753,TurbineInstallation,,,,,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6429.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6430.358740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Delay,1.0,10416.666666666666,ACTION,6431.358740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6433.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6434.858740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6435.858740227753,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6437.358740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6437.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6440.858740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,6441.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6441.858740227753,TurbineInstallation,,,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6443.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6443.358740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6444.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6446.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6446.858740227753,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,6447.175406894419,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6450.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,6452.175406894419,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,6452.492073561086,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6454.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6455.492073561086,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,6455.872073561086,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6458.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6461.872073561086,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,6462.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6464.872073561086,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,6465.632073561086,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,6466.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6467.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6469.169484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,6470.669484305163,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6471.632073561086,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6474.632073561086,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,6475.7720735610865,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6481.7720735610865,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6484.7720735610865,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,6486.292073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6492.292073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,6495.292073561087,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6496.292073561087,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,6497.792073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Delay,42.0,210000.0,ACTION,6512.669484305163,TurbineInstallation,,,,,
,WTIV,Delay,19.0,197916.66666666666,ACTION,6516.792073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,6522.792073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6523.792073561087,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6524.792073561087,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6526.292073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6529.792073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6530.792073561087,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6532.292073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6535.792073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6536.792073561087,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6538.292073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6541.792073561087,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,6542.1087402277535,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,6547.1087402277535,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,6547.42540689442,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6550.42540689442,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,6550.80540689442,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 1,Transit,43.24324324324324,216216.2162162162,ACTION,6555.912727548406,TurbineInstallation,,,,,
,Feeder 1,Jackup,0.0008341675008341675,4.170837504170837,ACTION,6555.913561715907,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6556.80540689442,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6559.80540689442,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,6560.56540689442,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6566.56540689442,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6569.56540689442,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,6570.705406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6576.705406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6579.705406894421,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,6581.225406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6587.225406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,6590.225406894421,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6591.225406894421,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,6592.725406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,6598.725406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6599.725406894421,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6600.725406894421,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6602.225406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6605.725406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6606.725406894421,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6608.225406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6611.725406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6612.725406894421,TurbineInstallation,,,,,
,Feeder 0,ActiveFeeder,1515.8000000000025,7579000.000000012,ACTION,6612.725406894421,TurbineInstallation,,,Site,,
,Feeder 1,Queue,56.81184517851398,284059.22589256987,ACTION,6612.725406894421,TurbineInstallation,,,Site,,
,Feeder 0,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,6612.726241061922,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6614.225406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6617.725406894421,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,6618.042073561088,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,6623.042073561088,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,6623.358740227754,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6626.358740227754,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,6626.7387402277545,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6632.7387402277545,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6635.7387402277545,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,6636.498740227755,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6642.498740227755,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6645.498740227755,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,6646.638740227755,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6652.638740227755,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6655.638740227755,TurbineInstallation,,,,,
,Feeder 0,Transit,43.24324324324324,216216.2162162162,ACTION,6655.969484305166,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,6657.1587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6659.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6663.1587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6663.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Delay,1.0,10416.666666666666,ACTION,6664.1587402277555,TurbineInstallation,,,,,
,Feeder 0,Delay,1.0,5000.0,ACTION,6664.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,6667.1587402277555,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6668.1587402277555,TurbineInstallation,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6668.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,6669.6587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6672.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,6675.6587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6676.6587402277555,TurbineInstallation,,,,,
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,6676.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6677.6587402277555,TurbineInstallation,,,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6678.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6679.1587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6679.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6681.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6682.6587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6683.6587402277555,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6685.1587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6685.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6688.6587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6689.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6689.6587402277555,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6691.1587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6693.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6694.6587402277555,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,6694.975406894422,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6697.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,6699.975406894422,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,6700.292073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,6701.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6702.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6703.292073561089,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,6703.672073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6704.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6705.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6709.672073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6709.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6712.672073561089,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,6713.432073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6713.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6717.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6719.432073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,6721.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6722.432073561089,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,6723.572073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,6725.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6727.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6728.969484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6729.572073561089,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,6730.469484305166,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6732.572073561089,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,6734.09207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,6740.09207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Nacelle,3.0,31250.0,ACTION,6743.09207356109,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6744.09207356109,TurbineInstallation,,,,,
,Feeder 0,Delay,15.0,75000.0,ACTION,6745.469484305166,TurbineInstallation,,,,,
,WTIV,Delay,13.0,135416.66666666666,ACTION,6757.09207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,6758.59207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,6764.59207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Reequip,1.0,10416.666666666666,ACTION,6765.59207356109,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6766.59207356109,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6768.09207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6771.59207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6772.59207356109,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6774.09207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6777.59207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,6778.59207356109,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,6780.09207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,6783.59207356109,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,6783.908740227756,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,Feeder 0,Transit,43.24324324324324,216216.2162162162,ACTION,6788.712727548409,TurbineInstallation,,,,,
,Feeder 0,Jackup,0.0008341675008341675,4.170837504170837,ACTION,6788.71356171591,TurbineInstallation,TurbineInstallation,5.0,,,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,6788.908740227756,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,6789.225406894423,TurbineInstallation,TurbineInstallation,5.0,,22.5,150.0
,WTIV,Release Tower Section,3.0,31250.0,ACTION,6792.225406894423,TurbineInstallation,,,,,
