cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4582.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4584.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4585.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4587.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4591.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4595.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4599.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4603.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4607.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4608.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4610.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4611.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4615.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4619.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4623.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4627.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4631.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4633.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4634.582145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4636.082145904245,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,4639.325389147489,TurbineInstallation,,,,
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4641.325389147489,TurbineInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4641.642055814155,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4644.642055814155,TurbineInstallation,,,,
,WTIV,Delay,14.0,233333.33333333334,ACTION,4658.642055814155,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4659.0220558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4665.0220558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4668.0220558141555,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4668.782055814156,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4674.782055814156,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4677.782055814156,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4678.922055814156,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Delay,7.0,116666.66666666667,ACTION,4685.922055814156,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4691.922055814156,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4694.922055814156,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4696.4420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4702.4420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4705.4420558141555,TurbineInstallation,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4706.4420558141555,TurbineInstallation,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4707.9420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4713.9420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4714.9420558141555,TurbineInstallation,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4715.9420558141555,TurbineInstallation,,,,
,WTIV,Delay,11.0,183333.33333333334,ACTION,4726.9420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Lift Blade,1.5,25000.0,ACTION,4728.4420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Delay,3.0,50000.0,ACTION,4731.4420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4734.9420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4735.9420558141555,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4737.4420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4740.9420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4741.9420558141555,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4743.4420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4746.9420558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4747.258722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4749.258722480822,TurbineInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4749.575389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4752.575389147489,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4752.955389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4758.955389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4761.955389147489,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4762.715389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Delay,42.0,700000.0,ACTION,4804.715389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4810.715389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4813.715389147489,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4814.855389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4820.855389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4823.855389147489,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4825.375389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4831.375389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4834.375389147489,TurbineInstallation,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4835.375389147489,TurbineInstallation,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4836.875389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4842.875389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4843.875389147489,TurbineInstallation,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4844.875389147489,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4846.375389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4849.875389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4850.875389147489,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4852.375389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4855.875389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4856.875389147489,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4858.375389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4861.875389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4862.1920558141555,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4864.1920558141555,TurbineInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4864.508722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4867.508722480822,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4867.888722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4873.888722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4876.888722480822,TurbineInstallation,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4877.6487224808225,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4883.6487224808225,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4886.6487224808225,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4887.788722480823,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4893.788722480823,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4896.788722480823,TurbineInstallation,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4898.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4904.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4907.308722480822,TurbineInstallation,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4908.308722480822,TurbineInstallation,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4909.808722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4915.808722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4916.808722480822,TurbineInstallation,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4917.808722480822,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4919.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Delay,7.0,116666.66666666667,ACTION,4926.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4929.808722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4930.808722480822,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4932.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Delay,4.0,66666.66666666667,ACTION,4936.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4939.808722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4940.808722480822,TurbineInstallation,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4942.308722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4945.808722480822,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4946.125389147489,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,4949.368632390732,TurbineInstallation,,,,
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4953.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4957.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4961.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4965.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4969.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4970.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4972.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4973.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4977.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4981.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4985.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4989.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4993.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4995.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4996.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4998.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5002.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5006.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5010.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5014.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,5018.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,5019.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,5021.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Delay,2.0,33333.333333333336,ACTION,5023.368632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,5024.868632390732,TurbineInstallation,TurbineInstallation,,22.5,150.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,5028.111875633976,TurbineInstallation,,,,
,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,5030.111875633976,TurbineInstallation,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,5030.428542300642,TurbineInstallation,TurbineInstallation,,22.5,150.0
